#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00005969	1	54020	1271	29789	55.1444	2.79058	38	7.22
tig00005970	1	57241	4706	42296	73.8911	12.0251	38.1	85.5
tig00005971	1	60777	570	8249	13.5726	1.19815	37.7	12.5
tig00005972	1	60626	3105	16363	26.9901	7.42736	38	168
tig00005973	1	67494	4130	21065	31.2102	8.90313	38.2	48.7
tig00005974	1	59618	2375	12161	20.3982	5.79442	38	245
tig00005975	1	83241	1008	11457	13.7637	1.60845	37.6	112
tig00005976	1	74501	504	9201	12.3502	0.868404	37.2	155
tig00005977	1	84160	1687	10677	12.6865	2.754	37.9	192
tig00005978	1	70329	18555	70269	99.9147	38.908	38.1	164
tig00005979	1	59127	797	7124	12.0486	1.88789	37.9	223
tig00005980	1	71968	637	7459	10.3643	1.24126	38.2	98.5
tig00005981	1	62732	10824	61470	97.9883	25.0935	38	229
tig00005982	1	62564	3536	44820	71.6386	8.21568	38.1	58.2
tig00005983	1	50447	381	6765	13.4101	1.02805	37.9	31.5
tig00005984	1	62928	806	7458	11.8516	1.78526	38.2	0.633
tig00005985	1	38884	1355	11148	28.6699	5.09693	38.1	16.6
tig00005986	1	68332	453	9572	14.0081	0.933501	38	4.5
tig00005987	1	76720	4182	20619	26.8757	7.91723	38.1	136
tig00005988	1	72266	1467	9771	13.5209	2.92207	38	155
tig00005989	1	40909	371	7372	18.0205	1.27862	38.1	7.56
tig00005990	1	70288	17413	70092	99.7211	36.4837	38.1	190
tig00005991	1	81200	1671	27714	34.1305	2.82208	38	55.1
tig00005992	1	62698	633	11346	18.0963	1.39382	37.5	91
tig00005993	1	60989	1304	8665	14.2075	3.05463	38.1	218
tig00005995	1	65886	6	898	1.36296	0.0136296	38.6	255
tig00005996	1	50950	1558	11060	21.7076	4.36701	37.9	185
tig00005997	1	71305	1614	24417	34.243	3.01522	38	16.9
tig00005998	1	72889	2950	22170	30.4161	5.94854	38.2	50.4
tig00005999	1	39930	4995	38197	95.6599	18.3778	38.1	0.102
tig00006000	1	80622	269	4743	5.88301	0.412282	37.5	13.3
tig00006001	1	55683	887	7170	12.8765	2.26584	37.9	116
tig00006002	1	47050	828	28805	61.2221	1.97492	38	2.77
tig00006003	1	64457	3	394	0.61126	0.0061126	34.1	255
tig00006004	1	63107	2355	11605	18.3894	5.46361	38	182
tig00006005	1	75706	1010	14995	19.8069	1.85441	38.1	24.2
tig00006006	1	76342	19665	75790	99.2769	37.6687	38.1	238
tig00006007	1	62703	716	10850	17.3038	1.62289	37.9	30.6
tig00006008	1	65500	1154	11696	17.8565	2.54858	38	12.4
tig00006009	1	37306	15708	37303	99.992	61.7207	38	249
tig00006010	1	88804	34649	86933	97.8931	56.2163	38	238
tig00006011	1	26964	4633	26575	98.5573	25.2116	38.1	0.495
tig00006012	1	73268	270	3550	4.84523	0.429383	37.4	159
tig00006013	1	61873	4152	37641	60.8359	9.76161	38	95.1
tig00006014	1	65668	232	3578	5.44862	0.479808	37.6	36.3
tig00006016	1	76466	798	11135	14.562	1.46295	38	3.52
tig00006017	1	69802	1727	11563	16.5654	3.57981	38.1	96.7
tig00006018	1	71434	4307	45694	63.9667	8.77026	38	44.9
tig00006019	1	69813	440	10232	14.6563	0.78663	37.6	11.6
tig00006020	1	47735	8322	46490	97.3919	25.6164	38.2	1.59
tig00006021	1	101712	3145	27566	27.102	4.52439	38.2	48.2
tig00006023	1	49983	14153	49705	99.4438	41.547	38.1	236
tig00006024	1	40596	6275	40016	98.5713	22.844	38.3	0.122
tig00006025	1	58139	5497	58030	99.8125	13.2193	38.6	67.6
tig00006026	1	45671	557	10308	22.5701	1.71144	37.9	138
tig00006027	1	71997	38385	71657	99.5278	77.3884	38	235
tig00006028	1	49689	8435	46495	93.572	25.0036	38.1	48.8
tig00006029	1	62627	8322	58309	93.1052	19.6083	38.2	0.674
tig00006030	1	75610	41109	75518	99.8783	79.8666	38	253
tig00006031	1	46790	11	1473	3.14811	0.0347724	39.2	255
tig00006032	1	49274	969	9051	18.3687	2.84261	38	3.95
tig00006033	1	38159	8	1055	2.76475	0.0316046	38.9	255
tig00006034	1	66068	12130	66034	99.9485	26.9633	38.1	212
tig00006035	1	49579	10	1342	2.70679	0.0301337	37.7	255
tig00006036	1	79010	1081	23917	30.2709	1.96073	38.1	6.6
tig00006037	1	39343	9	1178	2.99418	0.0299418	36.9	255
tig00006038	1	50973	13910	50923	99.9019	39.917	38	241
tig00006039	1	43064	3414	33501	77.7935	11.6055	38.1	16.3
tig00006040	1	66377	667	10616	15.9935	1.39484	38.1	24.1
tig00006041	1	66033	11284	63402	96.0156	25.0872	38.1	226
tig00006042	1	38390	4	470	1.22428	0.0122428	35	255
tig00006043	1	29334	154	1121	3.8215	0.704098	37.8	245
tig00006044	1	58446	15420	58246	99.6578	38.8157	38.1	143
tig00006045	1	66352	1965	19161	28.8778	4.27089	37.9	239
tig00006046	1	63705	11466	60668	95.2327	26.5827	38.2	48.6
tig00006047	1	51476	18482	51475	99.9981	52.8087	38.1	210
tig00006048	1	32747	3789	30322	92.5947	17.0256	38.2	0
tig00006049	1	64813	1273	14007	21.6114	2.85525	38.3	108
tig00006050	1	60208	9245	59954	99.5781	22.6069	38.1	148
tig00006051	1	63985	24298	63963	99.9656	55.8906	38.1	242
tig00006052	1	71529	6055	27176	37.993	12.3833	37.9	223
tig00006053	1	37675	3870	20270	53.8023	15.1404	38.2	90.8
tig00006054	1	62318	1661	18078	29.0093	3.88657	38.1	6.75
tig00006055	1	54216	16882	51892	95.7134	45.6498	38.2	178
tig00006056	1	55228	812	10384	18.8021	2.08592	37.8	142
tig00006057	1	55981	1653	12265	21.9092	4.28056	38.1	120
tig00006058	1	47126	19088	46245	98.1305	57.5737	37.7	247
tig00006059	1	42754	1029	10561	24.7018	3.48564	38.2	240
tig00006060	1	53900	1819	18796	34.872	4.84692	37.9	118
tig00006061	1	62235	1824	16501	26.514	4.2801	38.1	42.4
tig00006062	1	67212	713	9110	13.5541	1.45264	38.1	34.3
tig00006063	1	54326	22500	54263	99.884	60.439	38	240
tig00006064	1	61616	327	5231	8.48968	0.727603	37.8	117
tig00006065	1	45112	8365	43840	97.1804	27.363	38.2	0.213
tig00006066	1	57133	8426	57069	99.888	21.7747	38.1	80.4
tig00006067	1	50109	15947	49884	99.551	46.8746	38.1	244
tig00006068	1	43183	1458	32141	74.4298	3.76178	38.2	0.35
tig00006069	1	40330	278	5301	13.1441	0.979221	37.9	8.26
tig00006070	1	46129	1017	10296	22.32	2.86297	38.2	120
tig00006071	1	78978	36969	78514	99.4125	67.2866	38.1	225
tig00006072	1	40966	15288	33236	81.1307	54.3519	38.1	224
tig00006073	1	40748	3353	20615	50.5914	12.0174	38	164
tig00006074	1	60377	1105	7690	12.7366	2.61449	38	212
tig00006075	1	42073	17808	41444	98.505	61.9615	38	254
tig00006076	1	48481	5501	39445	81.3618	16.6096	38.1	64.4
tig00006077	1	38619	5800	36893	95.5307	22.1938	38.2	0.484
tig00006078	1	46891	351	7717	16.4573	0.970762	37.8	50.9
tig00006079	1	50337	14627	31191	61.9644	42.4035	38.1	253
tig00006080	1	50004	6862	25172	50.34	20.1237	38.1	222
tig00006081	1	64832	2055	16949	26.143	4.61007	38	184
tig00006082	1	47753	721	6296	13.1845	2.0302	37.8	20.9
tig00006083	1	50134	1227	14446	28.8148	3.53285	38.1	52.2
tig00006084	1	45441	17661	45429	99.9736	57.3676	38.1	236
tig00006086	1	52015	19671	50416	96.9259	54.8482	38	243
tig00006087	1	53896	8726	53718	99.6697	23.8524	38.1	214
tig00006088	1	50044	363	4835	9.6615	1.00252	37.7	36.5
tig00006089	1	57990	361	4096	7.06329	0.878427	37.8	220
tig00006090	1	60131	1321	11287	18.7707	3.18104	38.2	59.6
tig00006091	1	49634	397	17284	34.8229	0.828928	37.6	18.6
tig00006092	1	74423	685	14429	19.3878	1.27236	37.8	13.4
tig00006093	1	44506	68	1854	4.16573	0.132005	37.1	18.8
tig00006094	1	64908	6782	54675	84.2346	15.3716	38.2	74.6
tig00006095	1	64457	2913	18257	28.3243	6.62102	38.1	114
tig00006096	1	59104	819	11264	19.0579	1.98377	38.1	23.4
tig00006097	1	46946	804	9278	19.7631	2.12416	37.5	120
tig00006098	1	64932	199	3660	5.63667	0.382323	37.6	16.7
tig00006099	1	80583	662	9851	12.2247	1.10075	37.7	42.4
tig00006100	1	60789	1563	12891	21.2061	3.76932	38.1	74.1
tig00006101	1	65084	551	7513	11.5435	1.13447	37.9	194
tig00006102	1	62306	1548	12612	20.242	3.54802	37.9	157
tig00006103	1	57048	14558	57016	99.9439	36.9704	38	240
tig00006104	1	79537	14540	79008	99.3349	26.9386	38.2	205
tig00006105	1	66457	2593	13440	20.2236	5.61432	38.1	186
tig00006106	1	48542	8171	44220	91.0964	24.5348	38.1	2.53
tig00006107	1	34962	5	363	1.03827	0.0103827	34.2	51
tig00006108	1	59834	23511	59819	99.9749	57.9788	38.1	225
tig00006109	1	47647	1995	12935	27.1476	5.79726	38.1	181
tig00006110	1	52382	261	6478	12.3668	0.657802	37.3	43
tig00006111	1	77748	23430	77735	99.9833	44.3876	38.1	120
tig00006112	1	44767	1049	14725	32.8925	3.43112	38.1	4.13
tig00006113	1	64699	19238	64652	99.9274	43.769	38.1	208
tig00006114	1	62042	6526	61924	99.8098	14.6189	38.6	35.5
tig00006115	1	79900	1292	8525	10.6696	2.09829	37.7	70.3
tig00006116	1	41368	977	19365	46.8115	2.76861	38.2	9.14
tig00006117	1	30792	3674	30195	98.0612	17.5373	38.2	2.22
tig00006118	1	39808	14843	39741	99.8317	55.0405	38.1	226
tig00006119	1	56109	8671	55932	99.6845	22.5916	37.9	234
tig00006120	1	43680	4377	35156	80.4853	14.5378	38.2	0.35
tig00006121	1	61896	7947	60763	98.1695	18.9375	38.2	64.8
tig00006122	1	68666	2097	14715	21.4298	4.42373	38.1	4.74
tig00006123	1	52192	10907	52158	99.9349	30.7416	38.1	123
tig00006124	1	70149	2705	17132	24.4223	5.57751	38	64.9
tig00006125	1	63241	6254	62984	99.5936	14.0391	38.6	60.1
tig00006126	1	64111	4500	48062	74.9669	10.2519	38.1	12.6
tig00006127	1	56558	1153	11216	19.831	2.88426	37.9	127
tig00006128	1	53644	8262	53537	99.8005	22.6421	38.1	229
tig00006129	1	71762	11758	60147	83.8146	24.078	38.1	65
tig00006130	1	41160	6100	40510	98.4208	21.7665	38.2	1
tig00006131	1	64631	498	8286	12.8205	1.09666	38.3	0.512
tig00006133	1	47146	889	9402	19.9423	2.66143	38	171
tig00006134	1	55573	740	9343	16.8121	1.87555	37.9	184
tig00006136	1	67617	21595	67271	99.4883	46.1257	38	222
tig00006137	1	37381	546	7333	19.6169	2.12667	38.1	210
tig00006138	1	47109	1190	8563	18.177	3.62561	38	197
tig00006139	1	68355	20285	68108	99.6387	43.6938	38.1	222
tig00006141	1	71041	9046	64556	90.8715	18.6619	38.1	3.38
tig00006142	1	66463	19871	65882	99.1258	43.7278	38.1	242
tig00006143	1	54775	1889	10963	20.0146	5.01066	38.2	92.6
tig00006144	1	57765	462	9110	15.7708	1.10723	37.9	28.7
tig00006145	1	51817	3350	13724	26.4855	9.3424	38.3	5.1
tig00006146	1	46242	1085	14190	30.6864	3.40128	38.3	45.8
tig00006147	1	68395	2377	12201	17.839	5.03588	38	243
tig00006148	1	47831	25880	47577	99.469	77.4784	38.2	213
tig00006149	1	64045	215	4705	7.3464	0.366805	37.5	56.9
tig00006150	1	69340	1715	10083	14.5414	3.57838	38.1	208
tig00006151	1	70554	8314	70052	99.2885	16.9305	38.5	45.3
tig00006152	1	69891	767	14565	20.8396	1.52675	38	40.2
tig00006153	1	60433	34303	60019	99.3149	82.6875	37.8	232
tig00006154	1	59395	10982	57767	97.259	26.9227	37.9	70.5
tig00006155	1	68420	462	10594	15.4838	0.92945	37.9	84.4
tig00006156	1	69700	239	5997	8.60402	0.451908	37.4	41.6
tig00006157	1	48012	659	6180	12.8718	1.91373	37.8	223
tig00006159	1	80156	861	13453	16.7835	1.42435	38	43.8
tig00006160	1	65514	756	10391	15.8607	1.63626	37.7	22.9
tig00006161	1	61425	20412	61298	99.7932	48.9754	38.1	206
tig00006163	1	51542	1194	8421	16.3381	3.38493	38.1	17.9
tig00006164	1	34610	1168	8342	24.1029	4.90797	38.1	132
tig00006166	1	56624	980	8889	15.6983	2.50862	38	159
tig00006167	1	45943	10538	28145	61.2607	32.8693	37.9	237
tig00006168	1	39325	30173	39277	99.8779	111.276	38	3.66
tig00006169	1	67604	1473	17229	25.4852	3.08362	37.9	23.5
tig00006170	1	69196	22318	69086	99.841	47.4354	38.1	228
tig00006171	1	69523	5059	47732	68.6564	10.6484	38.1	21
tig00006172	1	68479	29652	68234	99.6422	63.5914	38.1	222
tig00006173	1	71292	1099	11028	15.4688	2.18255	37.9	230
tig00006174	1	53907	1314	8050	14.9331	3.49802	38.1	207
tig00006175	1	56079	185	3241	5.77935	0.40179	37.8	204
tig00006176	1	50571	471	5692	11.2555	1.28671	37.9	8.66
tig00006177	1	53420	233	3952	7.39798	0.572314	38.1	9.85
tig00006178	1	61085	7066	59690	97.7163	16.1489	38.6	50.3
tig00006179	1	67268	3337	22580	33.5672	7.19876	38	169
tig00006180	1	63573	7273	63542	99.9512	16.3557	38.6	62.1
tig00006181	1	64301	626	7311	11.37	1.32328	37.5	222
tig00006182	1	51679	8977	51241	99.1525	25.535	38.1	133
tig00006183	1	53564	433	8123	15.165	1.14528	38	28.3
tig00006184	1	55594	1156	10795	19.4176	3.03331	38	9.93
tig00006185	1	54081	4953	47500	87.8312	13.5458	38.2	75.2
tig00006188	1	67265	319	5063	7.52695	0.615461	38.1	27.2
tig00006189	1	54626	4303	27274	49.9286	11.5185	38.1	17.1
tig00006190	1	41490	2089	21149	50.9737	7.38125	38.2	19.4
tig00006191	1	58508	185	3896	6.65892	0.379692	37.4	163
tig00006192	1	42275	3136	38014	89.9208	7.56643	36.3	21.5
tig00006193	1	36454	213	4784	13.1234	0.813546	38.1	4.79
tig00006194	1	54115	389	4633	8.5614	0.907031	37.6	123
tig00006195	1	45181	1026	10175	22.5205	3.24333	38.2	5.96
tig00006196	1	60100	3180	24419	40.6306	7.4272	38.2	6.09
tig00006197	1	44306	6231	44042	99.4041	20.6416	38.1	84.7
tig00006198	1	52977	8002	52287	98.6975	18.5944	38.2	8.44
tig00006199	1	66749	162	2951	4.42104	0.305398	37.3	15.7
tig00006200	1	37599	397	3861	10.2689	1.51227	37.7	155
tig00006201	1	63410	359	14362	22.6494	0.611591	37.7	25.6
tig00006202	1	47761	1636	13997	29.3063	4.94835	38.1	2.96
tig00006203	1	53480	2913	8829	16.509	7.93977	37.8	242
tig00006204	1	37552	470	7079	18.8512	1.79096	38.2	20.1
tig00006205	1	40599	1106	11824	29.1239	3.94081	38	162
tig00006206	1	64787	76	2190	3.38031	0.0926729	36.5	33.6
tig00006207	1	53499	13456	53419	99.8505	34.5235	38.2	144
tig00006208	1	30361	8012	28313	93.2545	31.929	38.1	2.99
tig00006209	1	37463	23	917	2.44775	0.0522382	37.2	55.4
tig00006210	1	37392	1667	11526	30.8248	6.46745	38	200
tig00006211	1	40738	201	4542	11.1493	0.661274	37.5	22.8
tig00006212	1	46986	9975	46968	99.9617	31.2477	38.1	72.4
tig00006213	1	59461	1349	17291	29.0796	3.2224	38	35.9
tig00006214	1	81252	4134	29895	36.7929	7.44633	38.1	4.93
tig00006215	1	69846	18380	69539	99.5605	38.4102	38	237
tig00006216	1	44935	263	4615	10.2704	0.794481	38	164
tig00006217	1	40377	13	925	2.29091	0.0388835	38.6	0
tig00006218	1	35554	15997	35549	99.9859	65.006	37.9	254
tig00006219	1	44455	1258	8878	19.9708	4.1378	38.3	0.608
tig00006220	1	60986	6483	49738	81.5564	15.616	38.1	87
tig00006221	1	36331	11227	36286	99.8761	45.5189	38.1	252
tig00006222	1	49740	15295	49681	99.8814	45.2754	38.1	183
tig00006223	1	48722	2262	16892	34.6702	6.71167	38.1	94.6
tig00006224	1	56996	165	3504	6.1478	0.342884	36.9	136
tig00006225	1	50067	197	4736	9.45932	0.468732	37.3	51.8
tig00006226	1	41858	148	2631	6.28554	0.487912	37.9	99.9
tig00006227	1	48288	14157	48249	99.9192	43.2002	38.1	234
tig00006228	1	60524	6528	52155	86.1724	15.8551	38.2	54.6
tig00006229	1	46587	1403	12299	26.4001	4.38989	38.1	112
tig00006230	1	66222	16655	65120	98.3359	36.9377	38.1	219
tig00006231	1	73952	8	1050	1.41984	0.0141984	37.9	255
tig00006232	1	46841	1372	7194	15.3583	3.90724	37.7	188
tig00006233	1	38242	58	1984	5.18801	0.124863	35.6	48.4
tig00006234	1	71614	9099	51759	72.275	18.6284	38	116
tig00006235	1	48743	8391	48604	99.7148	25.1476	38	252
tig00006236	1	48453	897	17498	36.1133	2.20894	38	62
tig00006237	1	52643	726	15481	29.4075	1.96588	38	6.32
tig00006238	1	36680	2032	8513	23.2088	8.16423	38.2	8.91
tig00006239	1	39108	14674	38949	99.5934	55.0389	38.1	235
tig00006240	1	50945	12891	49816	97.7839	37.0187	38	247
tig00006241	1	51813	307	4560	8.80088	0.791983	37.5	161
tig00006242	1	74104	1141	12392	16.7224	2.18192	37.9	125
tig00006243	1	51306	448	8098	15.7837	1.21565	38	6.83
tig00006245	1	63290	536	8334	13.168	1.19834	37.9	5.23
tig00006246	1	57521	289	5494	9.55129	0.683542	37.9	15
tig00006247	1	56253	6707	51150	90.9285	17.413	38.1	52.2
tig00006248	1	44953	504	6406	14.2504	1.59211	37.8	25.8
tig00006249	1	38625	10666	38477	99.6168	40.4501	38	251
tig00006250	1	45872	24537	45869	99.9935	78.7949	38.1	217
tig00006251	1	39037	144	3619	9.27069	0.492635	37.5	58.4
tig00006252	1	59074	11200	58521	99.0639	27.922	38.1	193
tig00006253	1	43409	11899	43281	99.7051	39.9334	38	237
tig00006254	1	39711	86	2011	5.06409	0.256377	37.1	110
tig00006255	1	57949	2679	14363	24.7856	6.62281	38	160
tig00006256	1	32547	13066	32530	99.9478	59.0896	38	223
tig00006258	1	38232	17431	38216	99.9582	66.9403	38	247
tig00006259	1	56173	262	5900	10.5033	0.620939	37.7	26.3
tig00006260	1	57864	25481	54607	94.3713	63.3255	37.9	245
tig00006261	1	85340	4995	55167	64.6438	8.59619	38	0.766
tig00006262	1	68690	1	21	0.0305721	0.000305721	21.2	255
tig00006263	1	44554	397	8065	18.1016	1.22099	37.7	44.3
tig00006264	1	45722	231	4684	10.2445	0.645335	37.9	22.1
tig00006265	1	54421	289	7196	13.2228	0.696092	37.7	10.6
tig00006266	1	49010	14592	48656	99.2777	43.8962	38.1	254
tig00006267	1	29709	9448	29608	99.66	46.548	38	251
tig00006270	1	43497	374	4235	9.7363	1.20555	37.9	112
tig00006271	1	63634	1	150	0.235723	0.00235723	40	0
tig00006272	1	82256	4645	36426	44.2837	8.25261	38.1	118
tig00006273	1	41032	9227	40962	99.8294	32.9863	38.2	184
tig00006274	1	51385	9552	51253	99.7431	27.2599	38.1	238
tig00006275	1	39519	143	2180	5.51633	0.458083	37.7	205
tig00006276	1	24492	3712	23861	97.4236	22.3763	38.2	0
tig00006277	1	76278	1578	14202	18.6187	2.99076	38.2	116
tig00006278	1	65868	333	8309	12.6146	0.655326	37.6	16.8
tig00006279	1	32718	674	4475	13.6775	2.94608	37.8	189
tig00006280	1	45202	2214	12795	28.3063	7.12376	38.1	132
tig00006281	1	68714	18292	68499	99.6871	38.8671	38	243
tig00006282	1	36118	4788	34547	95.6504	19.5591	38.2	3.04
tig00006283	1	37776	771	6146	16.2696	2.78079	37.7	182
tig00006284	1	65463	374	8283	12.6529	0.792173	37.7	10.9
tig00006285	1	58444	3210	21425	36.659	8.00245	38.1	170
tig00006286	1	47708	8975	43007	90.1463	27.6708	38	70.5
tig00006287	1	43302	17263	43263	99.9099	57.899	37.9	251
tig00006288	1	52751	2933	33235	63.0035	8.14407	38.1	0.261
tig00006289	1	45573	119	2711	5.9487	0.279661	37.5	159
tig00006290	1	58397	8341	57974	99.2756	21.0901	38.2	82
tig00006291	1	64179	19081	64036	99.7772	43.7966	38.1	129
tig00006292	1	56846	1280	14001	24.6297	3.27337	38.1	17.7
tig00006293	1	62191	2752	12323	19.8148	6.42133	38	207
tig00006294	1	52239	9146	52033	99.6057	25.8203	38.2	57.1
tig00006295	1	42722	646	7371	17.2534	2.13939	38	36.7
tig00006296	1	30154	4127	30107	99.8441	18.8838	38.6	110
tig00006297	1	61624	1963	23241	37.7142	4.63457	38	101
tig00006298	1	47388	507	6095	12.8619	1.48778	38.2	72.4
tig00006299	1	49314	1601	13350	27.0714	4.46263	38	203
tig00006300	1	51483	272	5616	10.9085	0.744945	38.2	10.3
tig00006301	1	34054	350	7490	21.9945	1.38069	37.7	128
tig00006302	1	56053	3532	20632	36.808	9.2628	38.1	149
tig00006303	1	54400	388	9608	17.6618	0.947371	38	117
tig00006304	1	39659	17773	39634	99.937	66.0496	38.1	206
tig00006305	1	38994	22026	38970	99.9385	83.0407	38	203
tig00006306	1	48424	6611	48261	99.6634	19.42	38.6	71.3
tig00006307	1	71413	6369	37916	53.094	12.9975	38.1	166
tig00006308	1	55932	18355	55903	99.9482	48.3349	38.1	216
tig00006309	1	69512	1015	10211	14.6896	2.10817	38.1	13.6
tig00006310	1	53635	191	3685	6.87051	0.456139	37.9	148
tig00006311	1	51796	1434	17872	34.5046	4.07782	38.3	7.82
tig00006312	1	50863	722	8138	15.9998	1.96882	37.8	174
tig00006313	1	40983	12851	40981	99.9951	46.0824	38.1	241
tig00006314	1	49013	6882	44468	90.7269	20.6981	38.1	79.9
tig00006315	1	35508	443	6010	16.9258	1.71482	37.9	217
tig00006316	1	50983	20143	50756	99.5548	57.2114	37.7	252
tig00006317	1	53582	4948	44966	83.92	13.4371	38.1	68.7
tig00006318	1	72347	10134	69560	96.1477	20.5729	38.1	178
tig00006319	1	46041	13678	45952	99.8067	43.9002	38.1	63.2
tig00006320	1	45074	938	11474	25.4559	2.81746	38	12.5
tig00006321	1	59734	18820	59673	99.8979	46.0603	38.1	235
tig00006322	1	77328	8437	76452	98.8672	15.4305	38.4	80.4
tig00006323	1	52626	9365	45583	86.6169	26.2088	38.2	63.5
tig00006324	1	59701	471	11945	20.008	1.07229	37.7	27.1
tig00006325	1	41004	4892	33796	82.4212	17.1969	38.1	62.9
tig00006326	1	68614	6335	28596	41.6766	12.7036	38	149
tig00006327	1	45958	125	3408	7.41547	0.376692	38	61.2
tig00006328	1	73769	1703	13086	17.7392	3.25463	37.9	230
tig00006329	1	23372	2801	22159	94.81	17.5696	38.3	0.182
tig00006330	1	53445	225	3866	7.2336	0.551951	36.9	125
tig00006331	1	39294	14734	38515	98.0175	54.9744	38.1	253
tig00006332	1	64771	697	8654	13.3609	1.54409	38.2	135
tig00006333	1	60578	3233	21462	35.4287	7.77664	38.1	90.4
tig00006334	1	67990	3209	34607	50.9001	6.85113	38.1	38
tig00006335	1	33021	3867	30333	91.8597	17.2183	38.2	0.857
tig00006336	1	22824	579	12784	56.0112	2.93191	38.1	0.44
tig00006337	1	43895	299	4723	10.7598	0.939173	38.2	113
tig00006338	1	37169	114	2951	7.93941	0.41462	38.1	47
tig00006339	1	42721	10301	41784	97.8067	34.5406	37.8	240
tig00006340	1	33404	727	10556	31.601	3.07945	37.9	37.5
tig00006342	1	43227	345	3178	7.35189	1.09927	37.6	232
tig00006343	1	47593	8551	47029	98.815	26.4401	38.2	236
tig00006344	1	41158	7	928	2.25473	0.0225473	36	255
tig00006345	1	61338	8407	59859	97.5888	20.141	38.1	215
tig00006346	1	62993	3557	34204	54.2981	8.22658	38.1	92.6
tig00006348	1	44105	137	2900	6.57522	0.377123	37.3	13
tig00006349	1	25140	2	302	1.20127	0.0120127	37.7	255
tig00006350	1	48868	998	8904	18.2205	2.93137	38	10.7
tig00006353	1	58289	278	4591	7.87627	0.509393	37	146
tig00006354	1	45431	6070	44155	97.1913	19.6013	38.1	12.9
tig00006355	1	44266	4140	33787	76.3272	13.7752	38.2	67.6
tig00006356	1	45693	75	2392	5.23494	0.199965	37.3	47.6
tig00006357	1	46412	1396	13448	28.9753	4.14384	37.9	193
tig00006358	1	37611	9353	36760	97.7374	36.677	38.1	142
tig00006359	1	41271	1363	14893	36.0859	4.7064	37.9	112
tig00006360	1	41802	14490	41498	99.2728	50.5709	38	226
tig00006361	1	44945	12709	44544	99.1078	41.2001	38.1	252
tig00006362	1	34342	7016	34245	99.7175	30.0165	38	242
tig00006363	1	37898	334	4503	11.8819	0.949496	37.6	58.8
tig00006364	1	48789	24297	48665	99.7458	72.4074	38.1	253
tig00006365	1	42932	338	3009	7.00876	1.04367	37.9	2.26
tig00006366	1	57428	441	8097	14.0994	1.08513	37.8	26
tig00006367	1	48048	14	491	1.02189	0.0314685	35.6	72.9
tig00006368	1	35832	563	7434	20.7468	2.26859	37.6	92.4
tig00006369	1	54306	41435	54256	99.9079	110.455	38	2.94
tig00006370	1	42563	12	609	1.43082	0.0347955	38.1	149
tig00006371	1	40626	488	7977	19.6352	1.70999	38.2	3.66
tig00006372	1	35885	360	5873	16.3662	1.33022	37.5	201
tig00006373	1	37851	5386	36182	95.5906	20.8091	38.2	70.7
tig00006374	1	54389	324	4260	7.83247	0.84028	38.3	59.8
tig00006375	1	49748	604	10154	20.4109	1.6909	37.9	7.18
tig00006376	1	33626	9821	33568	99.8275	42.8714	38.1	247
tig00006378	1	45685	5944	44563	97.5441	19.0433	38.1	88.9
