#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
tig00005381	1	153493	1608	34470	22.4571	0.985758	37	46.5
tig00005382	1	104450	7156	78522	75.1766	6.68459	37.3	225
tig00005383	1	116910	15611	114649	98.066	13.0315	37.4	244
tig00005384	1	126815	9701	87493	68.9926	7.43151	37.2	13.8
tig00005385	1	107930	2695	32909	30.4911	2.40232	37.1	8.8
tig00005386	1	105483	36345	103317	97.9466	33.7628	37.3	218
tig00005387	1	111380	2340	41467	37.2302	2.01453	37.4	99.5
tig00005388	1	101995	1916	22974	22.5246	1.81712	37.4	43.7
tig00005389	1	106977	27353	106410	99.47	25.1151	37.4	197
tig00005390	1	126128	46827	124162	98.4413	36.1586	37.2	215
tig00005391	1	104736	3788	29910	28.5575	3.52375	37.3	213
tig00005392	1	84487	5455	30529	36.1346	6.25263	37.1	46.3
tig00005393	1	73869	11349	61538	83.3069	14.9112	37.2	241
tig00005394	1	93246	23535	92652	99.363	24.7619	37.4	233
tig00005395	1	112029	2707	51039	45.5587	2.33956	37.3	67.7
tig00005396	1	78152	8509	69330	88.7117	10.7153	37.4	9.62
tig00005398	1	31923	4293	28107	88.0462	13.1329	37.4	0.238
tig00005399	1	117487	2254	36963	31.4614	1.83802	37.2	31.2
tig00005400	1	104458	5834	53090	50.8243	5.39862	37.2	149
tig00005401	1	69483	2148	19164	27.5808	2.98223	37.2	184
tig00005402	1	94239	2310	25107	26.6418	2.36231	37.2	19.9
tig00005403	1	96576	2294	33137	34.3118	2.28765	37.2	62.6
tig00005404	1	95436	3646	27588	28.9073	3.72435	37.5	33.3
tig00005405	1	73831	1497	12221	16.5527	1.92521	37.3	188
tig00005406	1	88220	33055	87922	99.6622	36.6895	37.4	196
tig00005407	1	119333	11810	45676	38.2761	9.4422	36.9	63.7
tig00005408	1	105695	6039	65933	62.3804	5.54837	37.2	12.2
tig00005409	1	82890	769	18085	21.8181	0.875932	37.2	68.3
tig00005410	1	91694	1694	31061	33.8746	1.7749	37.2	98.3
tig00005411	1	84785	27223	84154	99.2558	31.4849	37.2	112
tig00005412	1	96064	4289	48754	50.7516	4.34442	37.4	91.6
tig00005413	1	79977	6964	36621	45.7894	8.4643	37.2	135
tig00005414	1	76224	754	17100	22.4339	0.907103	37.1	71.4
tig00005415	1	99732	23439	94678	94.9324	22.6671	37	208
tig00005416	1	110403	20996	92433	83.7233	18.7185	37.5	190
tig00005417	1	79766	2263	25836	32.3897	2.72471	37.4	120
tig00005418	1	88311	1648	22913	25.9458	1.7779	36.9	34.5
tig00005419	1	100784	2049	22778	22.6008	1.91281	37.1	145
tig00005420	1	122364	3523	25391	20.7504	2.7613	37	41.7
tig00005421	1	60352	12010	58703	97.2677	19.4906	37.2	0.17
tig00005422	1	88338	772	17654	19.9846	0.805973	37	24.4
tig00005423	1	88028	633	12985	14.751	0.675047	37.1	25
tig00005424	1	118223	40414	116857	98.8446	33.4212	37.2	118
tig00005425	1	90919	2105	24772	27.2462	2.23927	37.2	113
tig00005426	1	96765	16405	93437	96.5607	16.6188	37.4	47.3
tig00005427	1	107951	25612	106376	98.541	23.2415	37.3	240
tig00005428	1	105240	7990	74669	70.9512	7.38803	37.2	45.4
tig00005429	1	140545	1774	31802	22.6276	1.18576	36.9	30.3
tig00005430	1	101812	30509	81230	79.7843	29.3265	37.4	217
tig00005431	1	98951	19508	98768	99.8151	19.4581	37.5	104
tig00005432	1	85790	1795	32423	37.7934	2.01086	37.2	14.6
tig00005433	1	101183	10601	92584	91.5015	10.2364	37.3	212
tig00005434	1	105812	6110	58263	55.0628	5.63942	37.4	104
tig00005435	1	84810	3872	35619	41.9986	4.4233	37.3	137
tig00005436	1	114161	2324	19560	17.1337	1.8851	36.7	32.5
tig00005437	1	100961	11273	91676	90.8034	10.9223	37.3	13.5
tig00005439	1	79144	1333	12919	16.3234	1.61162	37.2	177
tig00005440	1	87178	4888	30147	34.581	5.39875	37.2	194
tig00005441	1	85067	6767	42497	49.9571	7.65896	36.7	107
tig00005442	1	100318	2972	35676	35.5629	2.86175	37.2	102
tig00005443	1	122856	5090	34279	27.9018	3.98908	37.2	166
tig00005444	1	47057	10320	43859	93.204	21.4615	37.3	1.21
tig00005445	1	87472	1190	28647	32.7499	1.29831	37.2	31.5
tig00005446	1	93268	18256	84266	90.3482	19.0856	37.2	40.5
tig00005447	1	91784	2798	21635	23.5716	2.93321	37.2	186
tig00005448	1	77389	553	11282	14.5783	0.663686	36.9	78.9
tig00005449	1	75988	28088	75526	99.392	36.2441	37.4	235
tig00005450	1	70133	25881	68238	97.298	36.1683	37.2	246
tig00005451	1	102225	6812	90530	88.5596	6.49075	37.3	239
tig00005452	1	84008	6110	58859	70.0636	7.08555	37.3	14.6
tig00005453	1	113537	5036	54864	48.3226	4.3174	37.4	121
tig00005454	1	101422	4552	35156	34.6631	4.32442	37.1	194
tig00005455	1	88047	6386	28822	32.7348	6.99633	37.1	6.39
tig00005456	1	97069	1838	29499	30.3897	1.82407	37.1	57.3
tig00005457	1	93125	5085	47073	50.5482	5.28592	37.2	78.8
tig00005458	1	88138	3344	21181	24.0316	3.67386	37.2	193
tig00005459	1	104920	3495	32388	30.8692	3.19156	37.1	236
tig00005460	1	116901	4973	64510	55.1834	4.15138	37.4	117
tig00005461	1	101684	14312	98903	97.2651	13.7804	37.4	206
tig00005462	1	87629	1069	18538	21.1551	1.1563	37.1	18.6
tig00005463	1	80532	3071	22634	28.1056	3.65527	37.3	165
tig00005464	1	88026	2261	19887	22.5922	2.45048	37	148
tig00005465	1	82834	6306	82228	99.2684	7.50834	37.5	32.2
tig00005466	1	88034	976	12514	14.215	1.03895	37.1	175
tig00005467	1	88013	4211	44984	51.1106	4.65047	37.3	3.75
tig00005469	1	91703	39456	90365	98.5409	42.0845	37.2	244
tig00005470	1	88260	20119	84858	96.1455	22.2945	37.4	220
tig00005471	1	101656	1302	18113	17.8179	1.2291	37	58
tig00005472	1	112707	8109	43498	38.5939	6.98857	37.3	156
tig00005473	1	116788	1588	21702	18.5824	1.29901	37.2	120
tig00005474	1	90997	5439	27844	30.5988	5.81629	37.3	132
tig00005475	1	93307	7283	53884	57.7492	7.47796	36.9	6.97
tig00005476	1	106197	25756	103278	97.2513	23.7605	37.3	212
tig00005477	1	88818	2318	31309	35.2507	2.52575	37.1	20.1
tig00005478	1	84298	655	14822	17.5829	0.725723	37	30.4
tig00005479	1	39296	1164	14758	37.556	2.91378	37.6	33.3
tig00005480	1	114821	7260	33247	28.9555	6.14754	37.4	53.8
tig00005481	1	90001	4455	29834	33.1485	4.79892	37.2	169
tig00005482	1	63971	26377	62403	97.5489	40.4771	37.6	3.3
tig00005483	1	82860	5762	78383	94.5969	6.84607	37.7	29.4
tig00005484	1	87291	3335	15253	17.4737	3.62016	36.8	172
tig00005485	1	81539	850	15248	18.7003	0.97649	37	30.3
tig00005486	1	62428	5441	53419	85.569	8.48691	37.2	30.4
tig00005487	1	91375	23870	90446	98.9833	25.6042	37.4	234
tig00005488	1	106371	1385	23054	21.6732	1.24682	37.2	91.5
tig00005489	1	98798	11603	91261	92.3713	11.5044	37.4	40.6
tig00005490	1	83728	665	17802	21.2617	0.748782	37	41.4
tig00005491	1	81236	16063	75511	92.9526	19.3235	37.3	241
tig00005492	1	64887	1199	19251	29.6685	1.77069	37.2	157
tig00005493	1	55211	16215	53591	97.0658	28.7671	37.2	0.267
tig00005494	1	89964	36642	89095	99.0341	39.8641	37.3	245
tig00005495	1	97774	41364	94374	96.5226	41.3815	37.3	228
tig00005496	1	37832	8477	36880	97.4836	21.8995	37.1	7.4
tig00005498	1	80651	1249	13081	16.2193	1.48452	37.5	193
tig00005499	1	71364	2059	61923	86.7706	2.84028	37.8	19.2
tig00005500	1	87015	720	10477	12.0405	0.777188	36.9	28.3
tig00005501	1	98824	2453	33551	33.9503	2.38949	37.2	129
tig00005502	1	55494	1168	30910	55.6997	2.02489	36.6	191
tig00005503	1	45493	12260	42727	93.9199	26.371	37.2	0.166
tig00005504	1	57891	14414	56295	97.2431	24.3533	37.3	10.9
tig00005505	1	91947	1790	23556	25.6191	1.86313	37	195
tig00005506	1	91712	11778	84260	91.8746	12.546	37.2	12.3
tig00005507	1	87730	2684	44160	50.3363	2.9748	37.2	104
tig00005508	1	86246	2262	21121	24.4893	2.50161	37.1	113
tig00005509	1	99228	29253	98995	99.7652	28.5927	37.1	216
tig00005510	1	86348	2508	37215	43.0989	2.78911	37.3	15.6
tig00005511	1	100539	29152	98896	98.3658	28.4221	37.3	93.7
tig00005512	1	100520	19541	96483	95.9839	19.0064	37.3	243
tig00005514	1	66373	3086	24917	37.5409	4.5006	37.1	93.9
tig00005515	1	94854	2700	22695	23.9262	2.73849	37.1	162
tig00005516	1	109062	1934	31856	29.2091	1.70552	37.1	40.6
tig00005517	1	72801	985	16397	22.523	1.29133	37	37.8
tig00005518	1	84236	1942	21631	25.679	2.18597	36.6	50
tig00005519	1	82233	1103	18920	23.0078	1.26692	37.2	43.7
tig00005520	1	103258	10219	97880	94.7917	9.69046	37.2	1.45
tig00005521	1	95619	22229	94852	99.1979	22.8121	37.4	97.2
tig00005522	1	78576	883	12552	15.9743	1.0675	37.1	29.5
tig00005523	1	86232	3554	43168	50.0603	4.0273	37.4	15.6
tig00005524	1	98287	9086	88688	90.2337	9.02553	37.4	29.5
tig00005525	1	94794	2108	21941	23.146	2.10716	36.9	168
tig00005526	1	62488	155	5365	8.58565	0.198614	36.4	57.6
tig00005527	1	132790	1312	25965	19.5534	0.933602	37.1	20.6
tig00005528	1	85392	559	9980	11.6873	0.606673	37	14.6
tig00005529	1	60802	11449	60444	99.4112	18.4929	37.4	80.1
tig00005530	1	77436	8680	74984	96.8335	10.9413	37.3	237
tig00005531	1	97329	5211	91713	94.2299	5.22902	37.7	3.33
tig00005532	1	127174	2376	37356	29.3739	1.79423	37.3	36.7
tig00005533	1	105311	5836	44290	42.0564	5.38409	37.3	111
tig00005534	1	75770	1840	21569	28.4664	2.32583	37.1	73.7
tig00005535	1	102196	1285	20500	20.0595	1.19903	37.3	26
tig00005536	1	108940	20550	103377	94.8935	18.4944	37.3	64.3
tig00005537	1	83654	20853	81717	97.6845	24.4908	37.3	54.1
tig00005538	1	111981	3469	30012	26.801	2.98848	37.3	169
tig00005539	1	101001	37251	99994	99.003	36.0963	37.2	98.6
tig00005540	1	96805	6681	82991	85.7301	6.69591	37.2	204
tig00005542	1	73925	16047	71784	97.1038	21.2561	37.2	0.111
tig00005543	1	74379	12096	73430	98.7241	15.8482	37.2	239
tig00005544	1	93305	1240	19494	20.8928	1.24682	37.1	28.8
tig00005545	1	98545	1197	16878	17.1272	1.14131	37.2	111
tig00005546	1	93762	18842	91640	97.7368	19.734	37.4	117
tig00005547	1	91012	904	17286	18.9931	0.928746	37.1	52.2
tig00005548	1	87508	28492	85566	97.7808	31.8633	37.3	240
tig00005549	1	73764	27300	73459	99.5865	36.3626	37.4	141
tig00005550	1	81862	21606	80938	98.8713	25.8882	37.4	179
tig00005551	1	99584	2342	25744	25.8515	2.26194	36.9	95.4
tig00005552	1	85795	1411	27252	31.7641	1.54795	37.1	16.6
tig00005553	1	107611	4530	96247	89.4397	4.13776	37.8	5.12
tig00005554	1	109098	47762	108187	99.165	42.8274	37.2	234
tig00005555	1	32304	748	24916	77.1298	2.28294	38	1.02
tig00005556	1	21164	2787	15781	74.5653	12.8695	37	1.37
tig00005557	1	86228	18126	85276	98.896	20.5808	37.4	233
tig00005558	1	64138	860	12327	19.2195	1.2492	36.9	40.3
tig00005559	1	86473	1768	21780	25.1871	1.95572	37.3	115
tig00005560	1	88957	3510	26985	30.3349	3.80918	37.3	196
tig00005561	1	112047	1296	28139	25.1136	1.1036	37.3	39.7
tig00005562	1	95162	886	22425	23.5651	0.87702	36.9	50.9
tig00005563	1	86303	643	17813	20.6401	0.723996	37.4	17.8
tig00005564	1	124258	31886	122309	98.4315	25.1678	37.2	120
tig00005565	1	75751	18284	74619	98.5056	23.7558	37.5	77.4
tig00005566	1	87850	3447	60078	68.387	3.81301	37	95.4
tig00005567	1	76869	2046	21163	27.5313	2.5574	37.1	57.3
tig00005568	1	94320	1489	10235	10.8514	1.49031	37.1	207
tig00005569	1	115765	8888	89042	76.9162	7.51083	37.3	4.16
tig00005570	1	67107	266	19959	29.7421	0.369172	35.2	255
tig00005571	1	89972	23504	87652	97.4214	25.6192	37.3	166
tig00005572	1	78789	4557	25371	32.2012	5.59697	36.9	211
tig00005573	1	79817	4741	53226	66.685	5.80039	37.3	41
tig00005574	1	88683	2739	25845	29.1431	2.96829	37.4	189
tig00005575	1	57389	14158	56655	98.721	24.1219	37.1	192
tig00005576	1	85256	2492	26032	30.5339	2.82872	37.3	166
tig00005577	1	86865	2213	17035	19.6109	2.40703	36.7	81.6
tig00005578	1	74984	3884	30202	40.2779	5.03639	37.2	6.57
tig00005579	1	67068	738	9163	13.6623	1.04798	37	73.9
tig00005580	1	77773	1189	19873	25.5526	1.46346	37.2	172
tig00005581	1	97611	9693	57048	58.4442	9.70186	37.2	84.2
tig00005582	1	69852	802	11243	16.0955	1.08789	37.2	172
tig00005583	1	54740	8788	48888	89.3095	15.6891	37.2	124
tig00005585	1	104687	5741	40143	38.3457	5.25237	37.1	70.8
tig00005586	1	99021	2286	31292	31.6014	2.23281	37.3	91.5
tig00005587	1	92376	4132	38062	41.2033	4.35996	37.4	186
tig00005588	1	76456	2417	24833	32.4801	3.07088	37.4	15
tig00005589	1	69709	1179	10280	14.747	1.61926	37.1	91.9
tig00005590	1	72201	10457	67549	93.5569	14.1954	37.5	24.4
tig00005591	1	73100	2435	30142	41.2339	3.20873	37.1	101
tig00005592	1	88658	7480	87520	98.7164	8.29226	37.8	93.2
tig00005593	1	83122	19232	81779	98.3843	22.6784	37.3	171
tig00005594	1	87577	830	15112	17.2557	0.891296	36.8	31
tig00005595	1	69652	3152	30878	44.3318	4.36322	37.2	147
tig00005596	1	56017	10634	51598	92.1113	18.5811	37.2	0.144
tig00005597	1	94428	19273	92335	97.7835	19.9172	37.4	204
tig00005598	1	80194	1841	17957	22.3919	2.21347	37.3	85.3
tig00005599	1	94638	2828	20773	21.95	2.87225	37.1	159
tig00005600	1	96112	29685	95484	99.3466	30.2146	37.3	243
tig00005601	1	72424	25760	71792	99.1274	34.8774	37.4	226
tig00005602	1	77542	4785	28939	37.3204	6.02584	37.4	109
tig00005603	1	82250	1122	20183	24.5386	1.29336	37.1	46.8
tig00005604	1	51562	4776	46548	90.2758	9.03805	37.4	249
tig00005605	1	69515	3745	48210	69.3519	5.22871	37.1	80.1
tig00005606	1	80415	24207	78037	97.0428	29.4219	37.3	114
tig00005607	1	83902	1978	27658	32.9646	2.28002	37.3	23.7
tig00005608	1	76795	2886	37000	48.1802	3.6258	37.2	12.7
tig00005609	1	70380	1496	20051	28.4896	2.03799	36.8	19.1
tig00005610	1	68421	1427	21390	31.2623	1.97406	37.2	160
tig00005611	1	74241	2666	42167	56.7975	3.49264	37.2	85.1
tig00005612	1	106774	5326	77727	72.7958	4.88825	37.4	26.9
tig00005613	1	99899	2070	20902	20.9231	1.98225	36.8	15.5
tig00005614	1	110341	4544	32313	29.2847	4.01447	37.3	9.76
tig00005615	1	68996	1260	15955	23.1245	1.73471	36.9	13.4
tig00005616	1	96610	17115	95179	98.5188	17.3293	37.3	245
tig00005617	1	91592	2183	21972	23.989	2.29247	37.2	150
tig00005618	1	90384	2773	28926	32.0035	2.95053	37.2	148
tig00005619	1	92388	3169	31376	33.9611	3.31551	37.2	102
tig00005620	1	112047	5596	36879	32.9139	4.82277	37.2	183
tig00005621	1	74594	37193	74220	99.4986	48.9151	37.5	0.905
tig00005622	1	79778	1408	16785	21.0396	1.69697	37.2	63.2
tig00005623	1	30068	8003	27920	92.8562	26.0147	37.1	0.191
tig00005624	1	71936	2982	15163	21.0785	3.97255	37.1	209
tig00005625	1	57322	1187	20756	36.2095	1.99552	37.2	111
tig00005626	1	55013	18527	54751	99.5237	32.4798	37.1	231
tig00005627	1	91253	7294	85714	93.9301	7.79623	37.2	205
tig00005628	1	87258	3484	67032	76.8205	3.84982	36.7	122
tig00005629	1	65931	3906	24367	36.9583	5.7238	37.3	117
tig00005630	1	81650	1382	24453	29.9486	1.63487	37.4	91.5
tig00005631	1	106390	10002	99843	93.8462	9.19786	37.4	162
tig00005632	1	83379	1103	16473	19.7568	1.26707	37.2	32.8
tig00005633	1	84091	8914	81669	97.1198	10.3512	37.4	235
tig00005634	1	65892	314	21236	32.2285	0.434985	34.8	255
tig00005636	1	84589	4328	60748	71.8155	4.9666	37.2	109
tig00005637	1	83915	6893	47287	56.3511	7.90113	36.8	51.9
tig00005638	1	90584	2371	17874	19.732	2.50449	36.8	61.1
tig00005639	1	74218	1425	22506	30.3242	1.85885	37.1	38.3
tig00005640	1	80504	10208	73049	90.7396	12.3815	37.3	49.9
tig00005641	1	75845	576	14715	19.4014	0.702222	36.8	70.4
tig00005643	1	73596	4048	61005	82.8917	5.41695	37.5	8.95
tig00005644	1	82320	18774	80598	97.9082	22.2302	37.3	194
tig00005645	1	80218	3803	28713	35.7937	4.61511	37.4	37.1
tig00005646	1	84550	45535	84193	99.5778	52.579	37.4	243
tig00005647	1	78339	22643	77705	99.1907	28.237	37.2	233
tig00005648	1	82158	26481	81349	99.0153	31.5604	37.3	56.6
tig00005649	1	87862	473	9870	11.2335	0.490747	37	40.4
tig00005650	1	74801	10004	71411	95.468	13.0386	37.3	186
tig00005651	1	79240	20935	78452	99.0056	25.92	37.4	232
tig00005652	1	63579	706	11405	17.9383	1.06005	37.5	26.7
tig00005653	1	74972	1561	16361	21.8228	1.99937	37.1	118
tig00005654	1	65153	2087	21204	32.5449	3.07277	37.1	127
tig00005655	1	83716	1431	24068	28.7496	1.62265	37	108
tig00005656	1	70672	991	12050	17.0506	1.34352	37.4	142
tig00005657	1	78533	795	11509	14.655	0.935887	36.9	120
tig00005658	1	77797	19247	76596	98.4562	24.1972	37.3	250
tig00005659	1	64981	1580	23505	36.1721	2.34096	37	18.9
tig00005660	1	74945	320	8681	11.5832	0.382587	37	36.7
tig00005661	1	54970	8113	53384	97.1148	14.4127	37.4	198
tig00005662	1	84423	2507	32179	38.1164	2.87245	37.3	165
tig00005663	1	63038	1428	17504	27.7674	2.18267	37.1	193
tig00005664	1	80725	5063	59759	74.0279	6.11714	37.2	78.7
tig00005665	1	83487	28182	83174	99.6251	33.0376	37.2	211
tig00005666	1	81009	7296	63166	77.9741	8.74402	37.1	43.3
tig00005667	1	113509	2212	35222	31.0301	1.86229	37	14.8
tig00005668	1	73344	601	13603	18.5468	0.765543	37	30.1
tig00005669	1	72496	22564	71367	98.4427	30.19	37.1	211
tig00005670	1	70235	9480	68631	97.7162	13.1929	37.3	238
tig00005671	1	83401	5216	46150	55.3351	6.10442	37.4	159
tig00005672	1	74063	2361	46147	62.3078	3.09753	37.3	28.7
tig00005674	1	71799	1927	20665	28.7817	2.59431	37.4	36.9
tig00005675	1	123326	3309	29604	24.0047	2.57221	37.3	198
tig00005676	1	53103	459	22614	42.5852	0.831686	37.5	16.7
tig00005677	1	77265	17442	59057	76.4343	21.9402	36.8	1.56
tig00005679	1	67013	735	12291	18.3412	1.017	36.8	60
tig00005680	1	76069	19015	74471	97.8993	24.4034	37.4	232
tig00005681	1	52114	2566	49174	94.3585	4.82446	37.7	3.68
tig00005682	1	104317	10463	98936	94.8417	9.80086	37.3	214
tig00005683	1	72457	1093	21844	30.1475	1.44889	37.1	48.1
tig00005684	1	69315	22334	67771	97.7725	31.4475	37.3	204
tig00005685	1	65022	7237	61346	94.3465	10.8799	37.4	211
tig00005686	1	88761	3216	33679	37.9435	3.51759	37.3	85
tig00005687	1	80620	1376	20867	25.8832	1.63046	37.1	8.15
tig00005688	1	75830	844	14996	19.7758	1.06558	37.3	15.4
tig00005689	1	62411	4764	21945	35.1621	7.39544	37.2	95.9
tig00005690	1	88311	1081	17925	20.2976	1.15449	37.3	27.8
tig00005691	1	63051	6920	50657	80.3429	10.6935	37.3	15.8
tig00005692	1	110133	2555	30955	28.1069	2.23549	37.2	19.3
tig00005693	1	71673	1810	30894	43.1041	2.43686	37.4	61.4
tig00005694	1	65815	977	13442	20.4239	1.40568	36.6	20.6
tig00005695	1	86668	795	17352	20.0212	0.866144	37	44.6
tig00005696	1	89754	12091	87429	97.4096	13.169	37.3	238
tig00005697	1	28922	11977	27503	95.0937	40.5789	37.4	0.66
tig00005698	1	67295	11546	62881	93.4408	16.835	37.3	0.133
tig00005699	1	88328	2991	19390	21.9523	3.30383	37.4	24.2
tig00005700	1	65985	3090	36259	54.9504	4.59545	37.6	21.2
tig00005701	1	59334	9454	57428	96.7877	15.6414	37.4	157
tig00005702	1	96616	2612	30724	31.8001	2.60671	37.3	140
tig00005703	1	100018	16396	69163	69.1506	15.9435	37	12.6
tig00005704	1	55014	11691	53119	96.5554	20.8598	37.3	119
tig00005705	1	86695	884	14949	17.2432	0.947932	37.1	23.7
tig00005706	1	73137	1211	17417	23.8142	1.5897	37.3	116
tig00005707	1	70626	3223	25753	36.4639	4.43184	37.3	135
tig00005708	1	76104	10639	70840	93.0831	13.6623	37.2	17.5
tig00005709	1	69202	3670	20894	30.1928	5.11943	37.2	170
tig00005710	1	58776	11868	57756	98.2646	19.8438	37.3	66.1
tig00005711	1	74710	2051	38606	51.6745	2.64888	37.4	40.4
tig00005713	1	64864	18632	64329	99.1752	28.1066	37.3	238
tig00005714	1	53041	167	5110	9.63406	0.294979	37	24.4
tig00005715	1	56771	591	34063	60.0007	0.952441	35	255
tig00005716	1	41807	373	5114	12.2324	0.850958	37.2	7.52
tig00005717	1	85647	3447	29703	34.6807	3.82782	37.1	120
tig00005718	1	70343	1275	21687	30.8304	1.74589	37.1	125
tig00005719	1	68098	4927	51068	74.9919	7.06047	37.3	72.5
tig00005720	1	89964	1304	20834	23.1582	1.36622	37	152
tig00005721	1	86802	2390	30962	35.6697	2.65404	37.2	11.1
tig00005722	1	59762	901	44534	74.5189	1.43956	36	255
tig00005723	1	59675	1355	13539	22.6879	2.16987	37.3	148
tig00005724	1	83327	3224	34248	41.1007	3.76407	37.1	12.4
tig00005725	1	81783	14858	71912	87.9303	17.7088	37.1	76.4
tig00005726	1	61699	1468	16776	27.1901	2.26615	37.2	184
tig00005727	1	56529	1047	11272	19.9402	1.73585	37.2	165
tig00005729	1	60566	13380	59897	98.8954	21.6023	37.4	233
tig00005730	1	64249	2302	20915	32.553	3.46838	37	70.3
tig00005731	1	76156	29927	75733	99.4446	38.5204	37.4	235
tig00005732	1	82750	6816	57832	69.8876	8.03379	37.2	35.7
tig00005733	1	53414	3256	41979	78.5918	6	37.2	185
tig00005734	1	84893	1591	17890	21.0736	1.81179	37.1	203
tig00005735	1	85360	20726	84616	99.1284	23.7902	37.4	159
tig00005736	1	65248	2171	26519	40.6434	3.21791	37.3	198
tig00005737	1	76714	13498	75372	98.2506	17.2842	37.4	77.4
tig00005738	1	64036	22178	63773	99.5893	33.9921	37.3	124
tig00005739	1	73592	33007	73157	99.4089	43.8948	37.3	250
tig00005740	1	92919	2847	32197	34.6506	2.95292	37.2	88
tig00005741	1	77085	16224	74892	97.1551	20.6495	37.3	144
tig00005742	1	64484	3111	30278	46.9543	4.66706	36.9	58.9
tig00005743	1	71770	12849	67825	94.5033	17.4034	37.2	228
tig00005744	1	82250	32971	82027	99.7289	39.2883	37.3	212
tig00005745	1	98267	3024	32619	33.1943	2.96653	37.1	15
tig00005746	1	65248	787	14389	22.0528	1.1416	37.2	66.4
tig00005747	1	67139	3790	37519	55.8826	5.46556	37	74.4
tig00005748	1	77391	2001	25966	33.5517	2.48928	37.2	46
tig00005749	1	67111	271	6376	9.50068	0.361938	36.9	59.3
tig00005750	1	72212	24898	71856	99.507	33.7491	37.3	195
tig00005751	1	77353	1975	16631	21.5001	2.43563	37.3	214
tig00005752	1	61739	3959	45489	73.6795	6.26591	37.3	20.4
tig00005753	1	78436	2670	30501	38.8865	3.31336	37.3	7.93
tig00005754	1	76775	13470	75443	98.2651	17.1314	37.3	235
tig00005755	1	73377	5519	67558	92.0697	7.39568	37.8	85
tig00005756	1	95702	34597	94763	99.0188	35.3875	37.3	226
tig00005757	1	76099	25532	75300	98.9501	32.8643	37.4	216
tig00005758	1	37321	5606	27894	74.7408	14.5279	36.7	7.41
tig00005759	1	49697	11841	48474	97.5391	23.4205	37.4	135
tig00005760	1	87911	3905	36104	41.0688	4.32607	37.4	83.9
tig00005761	1	43519	31	2615	6.00887	0.0662469	35.8	255
tig00005762	1	66976	358	8178	12.2103	0.492878	37.1	149
tig00005763	1	82033	4658	24010	29.2687	5.41926	37.1	147
tig00005764	1	55414	696	10806	19.5005	1.1622	37.2	51.7
tig00005765	1	62074	818	14062	22.6536	1.23546	37	147
tig00005766	1	73921	6746	38974	52.7239	8.91866	37.3	27.9
